food_id,food_item,calories,carbs,protein,fat,glycemic_index,meal_type,culture,estimated_weight_g
f2875,Kurakkan with mung beans and beans,953.6328872,23.3,17.2,88.9,51,Snack,Sri Lankan,734
f2876,Bread with egg and tomato,1525.095602,90.8,35.4,112.7,64,Dinner,Sri Lankan,1173
f2877,Wheat with chicken and carrot,1163.718929,68.1,45.1,77.7,57,Dinner,Sri Lankan,895
f2878,Kurakkan with mung beans and onion,1289.196941,58.7,14.9,111.2,66,Snack,Sri Lankan,992
f2879,Bread with lentils and onion,1420.889101,97.6,29.5,100,47,Lunch,Sri Lankan,1093
f2880,Bread with beef and tomato,842.4952199,78,52.6,32.6,52,Snack,Sri Lankan,648
f2881,Bread with egg and tomato,1365.917782,91.8,76.1,76,59,Lunch,Sri Lankan,1051
f2882,Wheat with egg and cucumber,1429.732314,42.7,43.7,120.2,57,Snack,Sri Lankan,1100
f2883,Rice with lentils and tomato,1321.701721,105.9,16.2,91.6,48,Lunch,Sri Lankan,1017
f2884,Bread with chicken and tomato,971.3193117,74.8,60.4,46.2,48,Dinner,Sri Lankan,747
f2885,Kurakkan with tofu and carrot,610.4206501,24.8,29.8,41.3,64,Dinner,Sri Lankan,470
f2886,Kurakkan with lentils and carrot,1253.107075,154.2,28.1,57.4,60,Snack,Sri Lankan,964
f2887,Wheat with egg and cabbage,1193.355641,161.7,47.6,38.7,65,Dinner,Sri Lankan,918
f2888,Kurakkan with egg and tomato,1098.470363,96.4,32.9,63.6,50,Snack,Sri Lankan,845
f2889,Rice with fish and carrot,574.3307839,50.6,34.6,23.3,58,Breakfast,Sri Lankan,442
f2890,Wheat with fish and beans,631.9311663,70.6,47.7,16.1,50,Lunch,Sri Lankan,486
f2891,Rice with mung beans and carrot,744.0248566,121.1,22.8,17.4,67,Breakfast,Sri Lankan,572
f2892,Bread with tofu and carrot,411.5678776,63.4,18.9,6.7,61,Lunch,Sri Lankan,317
f2893,Wheat with beef and beans,882.1701721,122.9,47.6,17.6,53,Breakfast,Sri Lankan,679
f2894,Bread with mung beans and cabbage,681.6443595,107.9,24.1,13.6,68,Breakfast,Sri Lankan,524
f2895,Millet with tofu and beans,1511.472275,84.8,22.9,119,64,Dinner,Sri Lankan,1163
f2896,Bread with fish and tomato,951.0038241,92.4,72.8,29.9,69,Dinner,Sri Lankan,732
f2897,Kurakkan with chicken and cabbage,424.4741874,54,35.2,5.9,64,Breakfast,Sri Lankan,327
f2898,Rice with fish and carrot,1248.087954,61,38.9,93.9,62,Dinner,Sri Lankan,960
f2899,Rice with fish and onion,974.665392,96.6,44.7,43.8,47,Lunch,Sri Lankan,750
f2900,Wheat with egg and onion,1133.365201,99.8,63.2,51.8,65,Breakfast,Sri Lankan,872
f2901,Bread with egg and onion,961.5200765,101.4,52.4,36.2,66,Dinner,Sri Lankan,740
f2902,Millet with egg and cucumber,805.9273423,107.9,44.2,16.1,64,Breakfast,Sri Lankan,620
f2903,Wheat with beef and beans,1106.596558,87,58.9,56.4,70,Lunch,Sri Lankan,851
f2904,Rice with lentils and cucumber,1033.938815,83.5,35.6,59.8,48,Snack,Sri Lankan,795
f2905,Wheat with fish and carrot,1660.611855,110.6,43.1,115.1,69,Lunch,Sri Lankan,1277
f2906,Millet with mung beans and beans,246.8929254,29.9,10,8.5,69,Dinner,Sri Lankan,190
f2907,Wheat with mung beans and beans,1485.42065,108.4,14.1,108.9,56,Snack,Sri Lankan,1143
f2908,Wheat with egg and onion,1188.33652,128,41,53.9,62,Lunch,Sri Lankan,914
f2909,Wheat with fish and onion,881.2141491,93.9,53.3,28.6,54,Lunch,Sri Lankan,678
f2910,Wheat with chicken and onion,848.2313576,164.5,24.9,5.5,50,Snack,Sri Lankan,652
f2911,Bread with lentils and carrot,1038.957935,90.9,20,64.5,70,Snack,Sri Lankan,799
f2912,Bread with fish and cabbage,1317.160612,87.1,39.2,89,63,Dinner,Sri Lankan,1013
f2913,Rice with chicken and carrot,875.7170172,30,66.7,52.8,59,Dinner,Sri Lankan,674
f2914,Wheat with chicken and beans,1505.258126,76.3,54.3,110.1,53,Lunch,Sri Lankan,1158
f2915,Millet with beef and onion,1674.952199,104.9,34.1,122.3,50,Lunch,Sri Lankan,1288
f2916,Kurakkan with beef and onion,1197.418738,30.3,18,112.3,46,Snack,Sri Lankan,921
f2917,Wheat with mung beans and beans,1218.451243,64.3,22.2,95,58,Lunch,Sri Lankan,937
f2918,Bread with beef and carrot,1338.432122,89.7,35.2,92.7,67,Dinner,Sri Lankan,1030
f2919,Wheat with egg and cucumber,1633.604207,42.5,39.9,145.4,46,Lunch,Sri Lankan,1257
f2920,Millet with mung beans and onion,851.0994264,110.4,42.3,23.3,68,Dinner,Sri Lankan,655
f2921,Millet with fish and tomato,1095.8413,145.7,28.9,43.3,65,Breakfast,Sri Lankan,843
f2922,Wheat with beef and cabbage,1546.606119,84.9,38,115.2,57,Snack,Sri Lankan,1190
f2923,Kurakkan with mung beans and cucumber,853.7284895,21.9,4.2,84.8,52,Snack,Sri Lankan,657
f2924,Rice with chicken and beans,601.0994264,48,28.2,31.1,61,Dinner,Sri Lankan,462
f2925,Bread with fish and tomato,933.0783939,67.5,55.7,44.4,69,Dinner,Sri Lankan,718
f2926,Wheat with egg and tomato,1481.357553,90.9,45.8,103.1,48,Breakfast,Sri Lankan,1140
f2927,Kurakkan with beef and carrot,1290.391969,35.6,13,120.7,48,Snack,Sri Lankan,993
f2928,Bread with tofu and beans,962.7151052,93.5,49,38.9,67,Lunch,Sri Lankan,741
f2929,Millet with egg and tomato,1361.854685,113,57.9,71.8,45,Breakfast,Sri Lankan,1048
f2930,Rice with beef and cucumber,1610.898662,82.8,47.2,122.6,68,Dinner,Sri Lankan,1239
f2931,Rice with mung beans and carrot,881.6921606,97.5,62.3,25,47,Dinner,Sri Lankan,678
f2932,Kurakkan with chicken and tomato,683.7954111,29.1,39.5,43.8,66,Snack,Sri Lankan,526
f2933,Millet with mung beans and carrot,994.0248566,78.5,32,59.1,68,Lunch,Sri Lankan,765
f2934,Millet with tofu and tomato,1051.625239,126.3,36.1,42.4,58,Lunch,Sri Lankan,809
f2935,Bread with mung beans and onion,1357.552581,70.4,39.2,101.2,70,Snack,Sri Lankan,1044
f2936,Bread with egg and onion,1616.873805,148.8,41.5,92.9,49,Lunch,Sri Lankan,1244
f2937,Wheat with mung beans and beans,1163.479924,132.7,31.7,54.2,45,Breakfast,Sri Lankan,895
f2938,Kurakkan with tofu and cabbage,623.8049713,56.4,21.3,34,50,Lunch,Sri Lankan,480
f2939,Kurakkan with mung beans and beans,981.1185468,14.9,20.1,92.1,68,Breakfast,Sri Lankan,755
f2940,Bread with lentils and carrot,1261.23327,72.9,25.5,95.3,55,Lunch,Sri Lankan,970
f2941,Bread with lentils and cucumber,1198.135755,167.5,27.6,42.5,54,Breakfast,Sri Lankan,922
f2942,Rice with fish and onion,806.4053537,60.2,62,33.8,57,Snack,Sri Lankan,620
f2943,Kurakkan with lentils and onion,553.5372849,73.7,15.1,20.3,62,Snack,Sri Lankan,426
f2944,Wheat with egg and beans,916.5869981,98.2,51.1,32.7,46,Breakfast,Sri Lankan,705
f2945,Bread with egg and beans,1210.325048,59.4,41.5,87.2,51,Snack,Sri Lankan,931
f2946,Kurakkan with chicken and beans,528.2026769,19.6,31.9,34.7,66,Snack,Sri Lankan,406
f2947,Bread with mung beans and cabbage,686.4244742,39.9,42.7,38.2,64,Snack,Sri Lankan,528
f2948,Rice with egg and cabbage,668.9770554,87,17.1,25.4,46,Snack,Sri Lankan,515
f2949,Wheat with tofu and onion,1409.17782,84,57.6,90.5,52,Breakfast,Sri Lankan,1084
f2950,Wheat with egg and tomato,1234.703633,138.6,52.3,49.8,46,Dinner,Sri Lankan,950
f2951,Rice with mung beans and beans,901.5296367,33.8,7.5,83.4,70,Lunch,Sri Lankan,693
f2952,Rice with fish and cucumber,1117.351816,67.2,22.9,84.3,64,Dinner,Sri Lankan,860
f2953,Rice with tofu and onion,1145.315488,168.2,24.4,39.9,55,Dinner,Sri Lankan,881
f2954,Millet with chicken and onion,912.7629063,92.3,47.3,36.3,51,Dinner,Sri Lankan,702
f2955,Rice with fish and beans,952.4378585,159.2,31.6,16.7,49,Snack,Sri Lankan,733
f2956,Kurakkan with beef and carrot,714.8661568,61.2,48.7,28.9,51,Lunch,Sri Lankan,550
f2957,Millet with mung beans and beans,655.83174,80.4,42,16.5,63,Breakfast,Sri Lankan,504
f2958,Millet with mung beans and onion,1087.954111,46.5,15.3,94.3,55,Snack,Sri Lankan,837
f2959,Millet with tofu and onion,842.9732314,50.2,63.7,40.9,70,Dinner,Sri Lankan,648
f2960,Wheat with tofu and carrot,1785.85086,138.9,20,127.4,65,Lunch,Sri Lankan,1374
f2961,Millet with beef and carrot,619.7418738,34.4,45.6,31.7,55,Lunch,Sri Lankan,477
f2962,Rice with egg and beans,625.9560229,45.7,40.2,30.3,48,Breakfast,Sri Lankan,482
f2963,Kurakkan with lentils and beans,783.2217973,108.4,17.4,30.1,69,Dinner,Sri Lankan,602
f2964,Millet with beef and tomato,1622.370937,25.7,40.9,152.1,69,Dinner,Sri Lankan,1248
f2965,Millet with egg and beans,1216.539197,47.8,35.4,98.7,61,Dinner,Sri Lankan,936
f2966,Wheat with fish and cucumber,841.5391969,88.5,67,19.6,67,Breakfast,Sri Lankan,647
f2967,Wheat with tofu and beans,1537.523901,124.5,16,109.2,55,Breakfast,Sri Lankan,1183
f2968,Millet with mung beans and tomato,816.4435946,109,39.1,21.6,50,Lunch,Sri Lankan,628
f2969,Bread with beef and cucumber,1155.353728,49.4,48.1,83.9,66,Dinner,Sri Lankan,889
f2970,Kurakkan with beef and carrot,812.8585086,15.5,34,68.5,50,Breakfast,Sri Lankan,625
f2971,Wheat with fish and tomato,761.9502868,73.5,34.6,33.7,58,Breakfast,Sri Lankan,586
f2972,Bread with egg and carrot,1719.407266,140.6,40.1,110.4,57,Breakfast,Sri Lankan,1323
f2973,Wheat with tofu and carrot,949.5697897,88,36.2,48.3,57,Snack,Sri Lankan,730
f2974,Wheat with lentils and cabbage,923.9961759,150.7,21.2,23.5,62,Lunch,Sri Lankan,711
f2975,Kurakkan with fish and onion,773.4225621,87.2,41.9,27.6,61,Snack,Sri Lankan,595
f2976,Bread with chicken and beans,1195.506692,105.3,48.2,61.7,48,Lunch,Sri Lankan,920
f2977,Wheat with mung beans and tomato,869.7418738,138.9,23.6,23.2,67,Breakfast,Sri Lankan,669
f2978,Rice with chicken and cabbage,1169.933078,78.8,67.5,65,47,Dinner,Sri Lankan,900
f2979,Millet with fish and cabbage,1444.789675,77.7,28.5,111.9,54,Snack,Sri Lankan,1111
f2980,Millet with tofu and cucumber,1207.217973,69.4,62.4,74.3,70,Lunch,Sri Lankan,929
f2981,Millet with lentils and tomato,1477.772467,130,20.4,94.9,57,Breakfast,Sri Lankan,1137
f2982,Bread with mung beans and beans,1098.231358,115.1,38,52.4,65,Breakfast,Sri Lankan,845
f2983,Wheat with tofu and cucumber,807.1223709,79.9,57.1,27.3,48,Lunch,Sri Lankan,621
f2984,Wheat with lentils and tomato,1028.680688,122.8,33.5,42.1,49,Breakfast,Sri Lankan,791
f2985,Bread with beef and tomato,1634.799235,103.4,59.9,107.5,69,Lunch,Sri Lankan,1258
f2986,Bread with tofu and carrot,725.6214149,57.5,31.8,37.4,60,Lunch,Sri Lankan,558
f2987,Bread with chicken and tomato,816.6826004,77.2,38.6,37.4,50,Lunch,Sri Lankan,628
f2988,Millet with lentils and cucumber,442.1606119,64,17.4,11.2,70,Snack,Sri Lankan,340
f2989,Kurakkan with fish and carrot,813.0975143,29,34,62.1,47,Lunch,Sri Lankan,625
f2990,Wheat with lentils and cabbage,939.292543,98.5,47.1,36.2,57,Lunch,Sri Lankan,723
f2991,Rice with chicken and tomato,614.7227533,60.1,30.3,26.1,50,Lunch,Sri Lankan,473
f2992,Millet with beef and onion,1063.575526,103.3,60.4,42.1,70,Snack,Sri Lankan,818
f2993,Wheat with fish and cucumber,1051.147228,117.6,59.9,37.5,59,Dinner,Sri Lankan,809
f2994,Rice with chicken and tomato,959.6080306,103.7,44.7,39.5,70,Dinner,Sri Lankan,738
f2995,Millet with chicken and onion,891.2523901,91.5,62.1,27.9,63,Snack,Sri Lankan,686
f2996,Wheat with fish and cabbage,877.1510516,138.3,34.7,15.7,68,Lunch,Sri Lankan,675
f2997,Rice with fish and tomato,928.7762906,99.6,48,34.7,69,Lunch,Sri Lankan,714
f2998,Rice with tofu and beans,1582.93499,179.8,64.4,66.8,68,Dinner,Sri Lankan,1218
f2999,Bread with tofu and onion,1391.969407,137.2,64,62.7,60,Lunch,Sri Lankan,1071
f3000,Wheat with egg and tomato,1079.349904,173.8,45.7,19.1,46,Lunch,Sri Lankan,830
f3001,Bread with fish and carrot,1428.059273,53.1,35.5,117.9,68,Lunch,Sri Lankan,1099
f3002,Rice with lentils and cucumber,968.9292543,120.1,54.7,26.9,50,Breakfast,Sri Lankan,745
f3003,Kurakkan with tofu and onion,1504.780115,73.9,33.6,119.2,45,Breakfast,Sri Lankan,1158
f3004,Kurakkan with beef and beans,521.9885277,25.5,57.5,17.8,66,Dinner,Sri Lankan,402
f3005,Millet with tofu and cabbage,1062.858509,65.7,81.3,48.6,48,Dinner,Sri Lankan,818
f3006,Kurakkan with mung beans and carrot,196.7017208,14.8,23.7,4.5,65,Breakfast,Sri Lankan,151
f3007,Bread with mung beans and carrot,1464.14914,54.5,19.1,129.5,59,Snack,Sri Lankan,1126
f3008,Bread with egg and beans,1011.23327,74.3,30.2,65.6,46,Dinner,Sri Lankan,778
f3009,Bread with egg and onion,952.91587,69.5,54.3,49.2,65,Breakfast,Sri Lankan,733
f3010,Wheat with mung beans and onion,1180.688337,144.9,36.1,49.1,46,Lunch,Sri Lankan,908
f3011,Millet with beef and beans,1186.66348,84.9,63.9,64,69,Snack,Sri Lankan,913
f3012,Rice with chicken and carrot,1160.133843,150.8,41.9,42,47,Snack,Sri Lankan,892
f3013,Millet with lentils and tomato,1496.414914,100,18.2,113.2,48,Breakfast,Sri Lankan,1151
f3014,Kurakkan with tofu and cabbage,540.1529637,22.2,54.2,23.8,47,Snack,Sri Lankan,416
f3015,Bread with lentils and carrot,1465.82218,64.4,27.7,121,70,Breakfast,Sri Lankan,1128
f3016,Bread with beef and carrot,611.376673,25.5,52.7,31.6,50,Breakfast,Sri Lankan,470
f3017,Millet with beef and carrot,881.6921606,90.9,26.2,42.3,51,Snack,Sri Lankan,678
f3018,Kurakkan with lentils and cucumber,838.9101338,114.2,14.8,34.2,48,Dinner,Sri Lankan,645
f3019,Wheat with egg and tomato,1089.388145,139.7,56.2,32.5,57,Lunch,Sri Lankan,838
f3020,Bread with chicken and cucumber,1134.321224,112.5,69.6,43.1,48,Lunch,Sri Lankan,873
f3021,Bread with beef and beans,2013.623327,115.4,55.3,147.2,69,Dinner,Sri Lankan,1549
f3022,Kurakkan with beef and cabbage,866.1567878,79.7,43.3,40.4,54,Snack,Sri Lankan,666
f3023,Wheat with fish and cabbage,806.4053537,94,39.2,25.6,60,Breakfast,Sri Lankan,620
f3024,Bread with lentils and onion,914.9139579,116.3,34.8,31.2,61,Snack,Sri Lankan,704
f3025,Millet with fish and beans,1063.814532,121.6,50.5,39.3,68,Snack,Sri Lankan,818
f3026,Bread with egg and beans,1208.413002,92.4,73.4,57,67,Snack,Sri Lankan,930
f3027,Rice with chicken and onion,639.3403442,111.2,20.2,8.6,62,Snack,Sri Lankan,492
f3028,Rice with chicken and cucumber,865.4397706,62.5,60.3,40.5,51,Lunch,Sri Lankan,666
f3029,Wheat with mung beans and tomato,798.040153,117.2,30.6,22.5,51,Lunch,Sri Lankan,614
f3030,Kurakkan with tofu and onion,1248.565966,26,28.9,114.9,60,Snack,Sri Lankan,960
f3031,Wheat with lentils and tomato,812.6195029,120.3,35.6,18,61,Lunch,Sri Lankan,625
f3032,Millet with chicken and beans,1782.026769,62,43,151.5,58,Dinner,Sri Lankan,1371
f3033,Kurakkan with mung beans and cucumber,631.2141491,71.9,28.6,24.9,49,Breakfast,Sri Lankan,486
f3034,Wheat with mung beans and beans,1169.694073,120.7,22.4,61.3,48,Snack,Sri Lankan,900
f3035,Wheat with tofu and cabbage,1319.311663,91.4,28.4,93.2,47,Breakfast,Sri Lankan,1015
f3036,Millet with tofu and onion,1103.967495,129.4,55.3,37,61,Lunch,Sri Lankan,849
f3037,Bread with fish and cabbage,1106.835564,119.3,38.9,51.3,52,Breakfast,Sri Lankan,851
f3038,Wheat with egg and cabbage,339.1491396,31.9,20.1,13.1,47,Snack,Sri Lankan,261
f3039,Rice with tofu and tomato,758.6042065,55.5,46.1,37.5,45,Snack,Sri Lankan,584
f3040,Wheat with mung beans and carrot,1263.862333,129,46.1,57.1,68,Snack,Sri Lankan,972
f3041,Millet with chicken and carrot,1196.701721,140.3,42.4,49.1,61,Lunch,Sri Lankan,921
f3042,Bread with beef and tomato,1003.107075,83.4,53.6,48.7,54,Lunch,Sri Lankan,772
f3043,Rice with chicken and tomato,1703.871893,97.6,38.9,128.3,65,Snack,Sri Lankan,1311
f3044,Millet with beef and beans,740.917782,71,71.2,18,68,Lunch,Sri Lankan,570
f3045,Millet with tofu and beans,912.5239006,82.7,65.3,32.6,50,Dinner,Sri Lankan,702
f3046,Bread with chicken and carrot,1878.585086,154.8,33.4,126.5,64,Snack,Sri Lankan,1445
f3047,Kurakkan with egg and tomato,665.6309751,38,41.3,38.4,52,Lunch,Sri Lankan,512
f3048,Millet with fish and onion,1489.244742,75.1,32.8,115.8,53,Dinner,Sri Lankan,1146
f3049,Wheat with egg and beans,1294.455067,204.3,30.8,38.2,58,Breakfast,Sri Lankan,996
f3050,Millet with egg and onion,1221.080306,30.8,16.3,114.5,55,Breakfast,Sri Lankan,939
f3051,Kurakkan with mung beans and onion,330.0669216,52.3,6.8,9.4,48,Lunch,Sri Lankan,254
f3052,Wheat with chicken and onion,1594.646272,93.4,39,112.6,54,Breakfast,Sri Lankan,1227
f3053,Wheat with lentils and onion,944.0726577,139.7,25.2,26.6,53,Dinner,Sri Lankan,726
f3054,Rice with beef and cucumber,1299.235182,27.9,43.2,112.7,58,Snack,Sri Lankan,999
f3055,Kurakkan with lentils and beans,1052.10325,45.5,18,88.9,53,Breakfast,Sri Lankan,809
f3056,Kurakkan with egg and cucumber,573.374761,66.5,20.7,23.5,66,Dinner,Sri Lankan,441
f3057,Kurakkan with tofu and onion,578.1548757,67.6,15.7,25,62,Snack,Sri Lankan,445
f3058,Millet with beef and cucumber,999.0439771,90.2,50.2,41.4,59,Breakfast,Sri Lankan,768
f3059,Bread with lentils and cabbage,847.9923518,76.2,52.7,33.8,62,Dinner,Sri Lankan,652
f3060,Bread with mung beans and carrot,1518.403442,130.1,19.3,102.4,66,Breakfast,Sri Lankan,1168
f3061,Wheat with mung beans and onion,803.5372849,108.3,34.6,22.4,70,Snack,Sri Lankan,618
f3062,Bread with mung beans and carrot,750.9560229,76.8,48.1,26.1,63,Dinner,Sri Lankan,578
f3063,Bread with fish and cabbage,730.8795411,88.2,43.2,20.3,53,Snack,Sri Lankan,562
f3064,Millet with mung beans and tomato,869.2638623,138.1,30.9,17.9,69,Dinner,Sri Lankan,669
f3065,Millet with chicken and tomato,1486.137667,67.9,30.9,121.5,48,Snack,Sri Lankan,1143
f3066,Rice with mung beans and tomato,798.7571702,116.1,42.4,15.4,50,Dinner,Sri Lankan,614
f3067,Bread with lentils and carrot,1194.550669,162.6,32.3,42,68,Breakfast,Sri Lankan,919
f3068,Rice with egg and carrot,683.0783939,96.5,26.9,18.9,70,Snack,Sri Lankan,525
f3069,Millet with chicken and cabbage,1243.785851,64.3,39.7,90.6,51,Breakfast,Sri Lankan,957
f3070,Wheat with fish and cucumber,808.7954111,115,40,18.6,49,Lunch,Sri Lankan,622
f3071,Millet with chicken and onion,679.7323136,69.4,48.2,21.6,47,Lunch,Sri Lankan,523
f3072,Bread with egg and cucumber,1139.340344,110.6,55.6,52.4,61,Lunch,Sri Lankan,876
f3073,Bread with lentils and carrot,930.6883365,117.8,24.3,37.3,56,Lunch,Sri Lankan,716
f3074,Kurakkan with egg and carrot,587.2370937,30.4,28.3,37.9,51,Snack,Sri Lankan,452
f3075,Wheat with chicken and tomato,1771.988528,95.9,48.2,130.2,49,Snack,Sri Lankan,1363
f3076,Millet with egg and onion,1559.273423,137.2,28.6,97.3,70,Breakfast,Sri Lankan,1199
f3077,Kurakkan with chicken and onion,561.9024857,39.6,17.9,35.3,55,Lunch,Sri Lankan,432
f3078,Rice with beef and carrot,820.2676864,94.4,45.7,27,67,Snack,Sri Lankan,631
f3079,Bread with lentils and cucumber,1233.74761,83.1,25.4,88.3,50,Snack,Sri Lankan,949
f3080,Bread with chicken and cucumber,885.2772467,86.3,46.6,35.3,53,Snack,Sri Lankan,681
f3081,Kurakkan with mung beans and cucumber,651.5296367,12.5,3.4,65.5,49,Snack,Sri Lankan,501
f3082,Bread with chicken and cabbage,1044.933078,107.3,34.5,51.9,63,Dinner,Sri Lankan,804
f3083,Millet with mung beans and beans,988.7667304,154.2,23.3,28.5,65,Breakfast,Sri Lankan,761
f3084,Rice with tofu and carrot,1398.900574,36.5,22.9,129.3,50,Lunch,Sri Lankan,1076
f3085,Kurakkan with lentils and carrot,548.040153,54.3,37.7,17.5,67,Dinner,Sri Lankan,422
f3086,Rice with chicken and carrot,992.1128107,99.5,31.8,50.5,60,Lunch,Sri Lankan,763
f3087,Wheat with lentils and onion,1472.51434,98.2,47.2,96,56,Dinner,Sri Lankan,1133
f3088,Bread with chicken and cucumber,1415.869981,112.9,28.4,92.6,48,Breakfast,Sri Lankan,1089
f3089,Wheat with mung beans and carrot,1095.8413,131.3,47.5,40.6,67,Snack,Sri Lankan,843
f3090,Kurakkan with tofu and beans,704.5889101,48.9,52.1,32,69,Breakfast,Sri Lankan,542
f3091,Kurakkan with beef and carrot,1246.892925,143.6,36.5,55.6,54,Snack,Sri Lankan,959
f3092,Wheat with fish and carrot,1082.217973,150,44.3,30.5,55,Dinner,Sri Lankan,832
f3093,Kurakkan with chicken and cucumber,592.0172084,61.9,21,29.2,67,Dinner,Sri Lankan,455
f3094,Rice with lentils and carrot,777.2466539,134.9,18.4,14.6,59,Dinner,Sri Lankan,598
f3095,Rice with mung beans and carrot,922.8011472,34.9,3.8,85.6,55,Snack,Sri Lankan,710
f3096,Rice with lentils and carrot,1170.172084,133.6,49.4,44.7,61,Dinner,Sri Lankan,900
f3097,Millet with beef and onion,1035.372849,131.7,40.9,35.7,45,Dinner,Sri Lankan,796
f3098,Bread with egg and beans,1488.288719,84.7,27.6,114.4,58,Lunch,Sri Lankan,1145
f3099,Bread with mung beans and cucumber,843.4512428,50.7,64,40.4,51,Lunch,Sri Lankan,649
f3100,Wheat with fish and cabbage,2238.76673,84.4,20.7,201.9,53,Breakfast,Sri Lankan,1722
f3101,Wheat with beef and cucumber,1442.399618,106,30.1,99.4,67,Snack,Sri Lankan,1110
f3102,Millet with mung beans and onion,1000.478011,83.7,54.8,48.6,64,Snack,Sri Lankan,770
f3103,Kurakkan with tofu and tomato,1346.319312,71.4,26.1,106.3,49,Dinner,Sri Lankan,1036
f3104,Wheat with beef and tomato,1163.718929,98.8,65.7,55.9,61,Breakfast,Sri Lankan,895
f3105,Bread with fish and cucumber,841.0611855,86.8,47.4,31.8,60,Dinner,Sri Lankan,647
f3106,Rice with mung beans and beans,1028.441683,134.2,26.9,42.7,59,Breakfast,Sri Lankan,791
f3107,Bread with chicken and carrot,2393.403442,88.2,31.6,215.6,69,Snack,Sri Lankan,1841
f3108,Wheat with lentils and cabbage,857.5525813,63.4,56.7,32.9,47,Lunch,Sri Lankan,660
f3109,Rice with lentils and cabbage,1096.797323,159.4,21,38.5,47,Dinner,Sri Lankan,844
f3110,Bread with egg and onion,534.416826,58,36.9,15.4,46,Breakfast,Sri Lankan,411
f3111,Kurakkan with mung beans and carrot,1188.33652,46.2,4.6,109.8,63,Dinner,Sri Lankan,914
f3112,Rice with mung beans and tomato,873.0879541,152.1,21.4,16,65,Dinner,Sri Lankan,672
f3113,Millet with egg and cucumber,838.6711281,136.5,25.4,18.6,62,Dinner,Sri Lankan,645
f3114,Millet with fish and carrot,1151.529637,76.2,20.1,84.4,53,Breakfast,Sri Lankan,886
f3115,Kurakkan with lentils and beans,1466.300191,66.7,18.3,125.6,54,Lunch,Sri Lankan,1128
f3116,Bread with beef and cabbage,830.0669216,76.7,55.7,30.8,59,Lunch,Sri Lankan,639
f3117,Wheat with tofu and tomato,1572.179732,113.1,21,114.8,51,Snack,Sri Lankan,1209
f3118,Wheat with egg and carrot,922.8011472,104,23,45.3,64,Lunch,Sri Lankan,710
f3119,Millet with chicken and tomato,951.959847,120.5,57.2,23.6,62,Lunch,Sri Lankan,732
f3120,Rice with beef and carrot,1462.476099,105.3,42,95.4,59,Lunch,Sri Lankan,1125
f3121,Rice with fish and tomato,685.9464627,87.4,39.1,17.9,66,Dinner,Sri Lankan,528
f3122,Rice with egg and beans,675.1912046,65.7,43.3,22.4,64,Snack,Sri Lankan,519
f3123,Bread with egg and cabbage,1618.785851,102.5,34.3,118.5,61,Dinner,Sri Lankan,1245
f3124,Rice with egg and cucumber,740.2007648,114.8,18.2,23.5,51,Breakfast,Sri Lankan,569
f3125,Millet with lentils and onion,969.8852772,108.4,58.9,29.2,51,Lunch,Sri Lankan,746
f3126,Millet with lentils and carrot,1080.305927,60.5,12.7,86.8,57,Lunch,Sri Lankan,831
f3127,Kurakkan with beef and cucumber,945.5066922,87.4,51.3,37.5,49,Dinner,Sri Lankan,727
f3128,Wheat with egg and carrot,800.6692161,108.3,34.1,23.4,46,Lunch,Sri Lankan,616
f3129,Wheat with egg and cucumber,874.5219885,119.8,28.9,27.8,57,Breakfast,Sri Lankan,673
f3130,Wheat with lentils and cucumber,894.3594646,148.3,29.4,15.6,67,Breakfast,Sri Lankan,688
f3131,Bread with beef and tomato,1428.776291,36,69.3,112.7,55,Snack,Sri Lankan,1099
f3132,Millet with egg and beans,1319.072658,55.8,20.2,113.2,64,Snack,Sri Lankan,1015
f3133,Kurakkan with chicken and tomato,641.7304015,45.9,56.2,24.7,59,Snack,Sri Lankan,494
f3134,Millet with lentils and onion,1105.40153,103.9,13.4,69.5,59,Lunch,Sri Lankan,850
f3135,Wheat with chicken and cucumber,783.9388145,104.5,37.2,19.5,60,Lunch,Sri Lankan,603
f3136,Rice with lentils and onion,546.3671128,65.5,28.3,16.6,47,Snack,Sri Lankan,420
f3137,Rice with lentils and carrot,511.4722753,70.9,12.8,17.1,56,Breakfast,Sri Lankan,393
f3138,Bread with beef and cabbage,933.5564054,69.2,55.7,46.1,63,Snack,Sri Lankan,718
f3139,Kurakkan with beef and cabbage,466.3001912,33.8,35.2,19.5,62,Lunch,Sri Lankan,359
f3140,Rice with tofu and onion,1169.216061,121.6,73.3,38.9,49,Snack,Sri Lankan,899
f3141,Rice with tofu and onion,983.2695985,98.8,37.5,47,46,Snack,Sri Lankan,756
f3142,Kurakkan with tofu and onion,734.2256214,44.2,41.1,42.2,57,Lunch,Sri Lankan,565
f3143,Millet with fish and beans,1298.518164,110.3,50.8,70.1,48,Snack,Sri Lankan,999
f3144,Kurakkan with chicken and onion,929.7323136,114.9,43.4,30.1,65,Lunch,Sri Lankan,715
f3145,Rice with beef and cucumber,1012.90631,89.8,60.8,43.8,57,Breakfast,Sri Lankan,779
f3146,Wheat with tofu and cucumber,1247.609943,82.7,23,90.2,49,Lunch,Sri Lankan,960
f3147,Rice with beef and cabbage,1537.523901,90.7,84,90.6,45,Dinner,Sri Lankan,1183
f3148,Bread with tofu and cucumber,725.6214149,84.7,19.5,33.6,49,Breakfast,Sri Lankan,558
